Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,NA_Sales_log,EU_Sales_log,JP_Sales_log,Other_Sales_log,Global_Sales_log
14709,Akane Iro ni Somaru Saka Parallel,PS2,2008.0,Adventure,GN Software,0.0,0.0,0.03,0.0,0.03,0.0,0.0,0.0295588022415444,0.0,0.0295588022415444
14710,Otome wa Oanesama ni Koi Shiteru Portable: 2-Jin no Elder,PSP,2011.0,Adventure,Alchemist,0.0,0.0,0.03,0.0,0.03,0.0,0.0,0.0295588022415444,0.0,0.0295588022415444
14711,Monster Hunter Frontier Online: Forward 1,X360,2011.0,Role-Playing,Capcom,0.0,0.0,0.03,0.0,0.03,0.0,0.0,0.0295588022415444,0.0,0.0295588022415444
14712,X3: Terran Conflict,PC,2008.0,Simulation,Deep Silver,0.0,0.02,0.0,0.01,0.03,0.0,0.019802627296179712,0.0,0.009950330853168083,0.0295588022415444
14713,Timeshock! Pro Pinball,PS,1998.0,Misc,Empire Interactive,0.02,0.01,0.0,0.0,0.03,0.019802627296179712,0.009950330853168083,0.0,0.0,0.0295588022415444
14714,Max Payne,GBA,2003.0,Shooter,Take-Two Interactive,0.02,0.01,0.0,0.0,0.03,0.019802627296179712,0.009950330853168083,0.0,0.0,0.0295588022415444
14715,D1 Professional Drift Grand Prix Series,PS2,2005.0,Racing,Yuke's,0.01,0.01,0.0,0.0,0.03,0.009950330853168083,0.009950330853168083,0.0,0.0,0.0295588022415444
14716,Starry ? Sky: In Winter,PSP,2011.0,Misc,Asgard,0.0,0.0,0.03,0.0,0.03,0.0,0.0,0.0295588022415444,0.0,0.0295588022415444
14717,Little Bears,DS,2009.0,Simulation,RTL,0.03,0.0,0.0,0.0,0.03,0.0295588022415444,0.0,0.0,0.0,0.0295588022415444
14718,Rush Hour,PS,1997.0,Misc,Psygnosis,0.02,0.01,0.0,0.0,0.03,0.019802627296179712,0.009950330853168083,0.0,0.0,0.0295588022415444
14719,Pro Cast Sports Fishing,XB,2003.0,Sports,Capcom,0.02,0.01,0.0,0.0,0.03,0.019802627296179712,0.009950330853168083,0.0,0.0,0.0295588022415444
14720,Gintama: Banji Oku Chuubu!,Wii,2007.0,Action,Namco Bandai Games,0.0,0.0,0.03,0.0,0.03,0.0,0.0,0.0295588022415444,0.0,0.0295588022415444
14721,Aegis of Earth: Protonovus Assault,PS3,2016.0,Action,PQube,0.01,0.01,0.0,0.0,0.03,0.009950330853168083,0.009950330853168083,0.0,0.0,0.0295588022415444
14722,Saka Agari Hurricane Portable,PSP,2011.0,Adventure,Alchemist,0.0,0.0,0.03,0.0,0.03,0.0,0.0,0.0295588022415444,0.0,0.0295588022415444
14723,Negima!? Dream Tactic Yumemiru Otome Princess,PS2,2007.0,Strategy,Konami Digital Entertainment,0.0,0.0,0.03,0.0,0.03,0.0,0.0,0.0295588022415444,0.0,0.0295588022415444
14724,King Arthur II,PC,2011.0,Strategy,Paradox Interactive,0.0,0.02,0.0,0.0,0.03,0.0,0.019802627296179712,0.0,0.0,0.0295588022415444
14725,Max Payne 2: The Fall of Max Payne,PC,2003.0,Shooter,Take-Two Interactive,0.0,0.02,0.0,0.0,0.03,0.0,0.019802627296179712,0.0,0.0,0.0295588022415444
14726,Dakar 2: The World's Ultimate Rally,GC,2003.0,Racing,Acclaim Entertainment,0.02,0.01,0.0,0.0,0.03,0.019802627296179712,0.009950330853168083,0.0,0.0,0.0295588022415444
14727,NBA 2K7,XB,2006.0,Sports,Take-Two Interactive,0.02,0.01,0.0,0.0,0.03,0.019802627296179712,0.009950330853168083,0.0,0.0,0.0295588022415444
14728,Auto Modellista,GC,2003.0,Racing,Capcom,0.02,0.01,0.0,0.0,0.03,0.019802627296179712,0.009950330853168083,0.0,0.0,0.0295588022415444
14729,Jewel Match 2,DS,2012.0,Puzzle,Easy Interactive,0.0,0.02,0.0,0.0,0.03,0.0,0.019802627296179712,0.0,0.0,0.0295588022415444
14730,"Hanayaka Kana, Ware ga Ichizoku Twin Pack",PSP,2011.0,Misc,Idea Factory,0.0,0.0,0.03,0.0,0.03,0.0,0.0,0.0295588022415444,0.0,0.0295588022415444
14731,MySims,PC,2008.0,Simulation,Electronic Arts,0.0,0.02,0.0,0.0,0.03,0.0,0.019802627296179712,0.0,0.0,0.0295588022415444
14732,Guild Wars: Nightfall,PC,2006.0,Role-Playing,NCSoft,0.0,0.02,0.0,0.01,0.03,0.0,0.019802627296179712,0.0,0.009950330853168083,0.0295588022415444
14733,Greg Hastings' Tournament Paintball Max'd,GBA,2006.0,Shooter,Activision,0.02,0.01,0.0,0.0,0.03,0.019802627296179712,0.009950330853168083,0.0,0.0,0.0295588022415444
14734,Dave Mirra Freestyle BMX 3,GBA,2002.0,Sports,Acclaim Entertainment,0.02,0.01,0.0,0.0,0.03,0.019802627296179712,0.009950330853168083,0.0,0.0,0.0295588022415444
14735,My Animal Centre,Wii,2009.0,Simulation,Deep Silver,0.0,0.02,0.0,0.0,0.03,0.0,0.019802627296179712,0.0,0.0,0.0295588022415444
14736,Eco Creatures: Save The Forest,DS,2007.0,Adventure,Rising Star Games,0.03,0.0,0.0,0.0,0.03,0.0295588022415444,0.0,0.0,0.0,0.0295588022415444
14737,Kintaihi Shounen no Jiken: Kyakusen Eris-Gou no Sangeki,DS,2009.0,Adventure,Creative Core,0.0,0.0,0.03,0.0,0.03,0.0,0.0,0.0295588022415444,0.0,0.0295588022415444
14738,Kaizoku Sentai Gokaiger: Atsumete Henshin! 35 Sentai!,DS,2011.0,Action,Namco Bandai Games,0.0,0.0,0.03,0.0,0.03,0.0,0.0,0.0295588022415444,0.0,0.0295588022415444
14739,Dragon Tamer: Sound Spirit,DS,2007.0,Role-Playing,Namco Bandai Games,0.0,0.0,0.03,0.0,0.03,0.0,0.0,0.0295588022415444,0.0,0.0295588022415444
14740,Frogger: Ancient Shadow,XB,2005.0,Platform,Konami Digital Entertainment,0.02,0.01,0.0,0.0,0.03,0.019802627296179712,0.009950330853168083,0.0,0.0,0.0295588022415444
14741,Pro Evolution Soccer 2017,XOne,2016.0,Sports,Konami Digital Entertainment,0.0,0.02,0.0,0.0,0.03,0.0,0.019802627296179712,0.0,0.0,0.0295588022415444
14742,La Pucelle: Ragnarok,PSP,2009.0,Role-Playing,Nippon Ichi Software,0.0,0.0,0.03,0.0,0.03,0.0,0.0,0.0295588022415444,0.0,0.0295588022415444
14743,Kiniro no Corda 2 f Encore,PSP,2009.0,Role-Playing,Tecmo Koei,0.0,0.0,0.03,0.0,0.03,0.0,0.0,0.0295588022415444,0.0,0.0295588022415444
14744,Darius II,SAT,1995.0,Shooter,Taito,0.0,0.0,0.03,0.0,0.03,0.0,0.0,0.0295588022415444,0.0,0.0295588022415444
14745,Jewel Quest 5: The Sleepless Star,DS,2012.0,Action,Licensed 4U,0.0,0.02,0.0,0.0,0.03,0.0,0.019802627296179712,0.0,0.0,0.0295588022415444
14746,RollerCoaster Tycoon 2: Triple Thrill Pack,PC,2003.0,Strategy,Atari,0.0,0.02,0.0,0.01,0.03,0.0,0.019802627296179712,0.0,0.009950330853168083,0.0295588022415444
14747,Bleach: Soul Carnival 2,PSP,2009.0,Fighting,Sony Computer Entertainment,0.0,0.0,0.03,0.0,0.03,0.0,0.0,0.0295588022415444,0.0,0.0295588022415444
14748,ParaParaParadise,PS2,2001.0,Misc,Konami Digital Entertainment,0.0,0.0,0.03,0.0,0.03,0.0,0.0,0.0295588022415444,0.0,0.0295588022415444
14749,Tiger & Bunny: On-Air Jack!,PSP,2012.0,Action,Namco Bandai Games,0.0,0.0,0.03,0.0,0.03,0.0,0.0,0.0295588022415444,0.0,0.0295588022415444
14750,Pro Evolution Soccer 2012,3DS,2011.0,Action,Konami Digital Entertainment,0.02,0.0,0.0,0.0,0.03,0.019802627296179712,0.0,0.0,0.0,0.0295588022415444
14751,Eureka Seven AO: Jungfrau no Hanabanatachi,PS3,2012.0,Action,Namco Bandai Games,0.0,0.0,0.03,0.0,0.03,0.0,0.0,0.0295588022415444,0.0,0.0295588022415444
14752,Warship Gunner 2,PS2,2006.0,Simulation,Tecmo Koei,0.01,0.01,0.0,0.0,0.03,0.009950330853168083,0.009950330853168083,0.0,0.0,0.0295588022415444
14753,Gotcha Force,GC,2003.0,Shooter,Capcom,0.01,0.0,0.01,0.0,0.03,0.009950330853168083,0.0,0.009950330853168083,0.0,0.0295588022415444
14754,The Battle of Yuu Yuu Hakusho: Shitou! Ankoku Bujutsukai! 120%,PS2,2007.0,Fighting,Banpresto,0.0,0.0,0.03,0.0,0.03,0.0,0.0,0.0295588022415444,0.0,0.0295588022415444
14755,Star Wars The Clone Wars: Republic Heroes,PC,2009.0,Action,LucasArts,0.0,0.02,0.0,0.0,0.03,0.0,0.019802627296179712,0.0,0.0,0.0295588022415444
14756,CID The Dummy,PSP,2009.0,Platform,Oxygen Interactive,0.02,0.0,0.0,0.0,0.03,0.019802627296179712,0.0,0.0,0.0,0.0295588022415444
14757,Xblaze: Lost Memories,PSV,2015.0,Adventure,Arc System Works,0.02,0.0,0.0,0.01,0.03,0.019802627296179712,0.0,0.0,0.009950330853168083,0.0295588022415444
14758,DiRT Rally,PC,2016.0,Racing,Codemasters,0.0,0.03,0.0,0.0,0.03,0.0,0.0295588022415444,0.0,0.0,0.0295588022415444
14759,The Perfect Golf,PS,1995.0,Sports,Seta Corporation,0.0,0.0,0.03,0.0,0.03,0.0,0.0,0.0295588022415444,0.0,0.0295588022415444
14760,Let's Sing 2016,PS4,2015.0,Action,FuRyu Corporation,0.02,0.0,0.0,0.01,0.03,0.019802627296179712,0.0,0.0,0.009950330853168083,0.0295588022415444
14761,Wrestle Kingdom,PS2,2006.0,Fighting,Yuke's,0.0,0.0,0.03,0.0,0.03,0.0,0.0,0.0295588022415444,0.0,0.0295588022415444
14762,Demon Driver: Time to Burn Rubber!,GBA,2003.0,Racing,Ignition Entertainment,0.02,0.01,0.0,0.0,0.03,0.019802627296179712,0.009950330853168083,0.0,0.0,0.0295588022415444
14763,The Golf Club,XOne,2014.0,Sports,Unknown,0.02,0.0,0.0,0.0,0.03,0.019802627296179712,0.0,0.0,0.0,0.0295588022415444
14764,Bigfoot King of Crush,Wii,2011.0,Racing,Zoo Games,0.02,0.0,0.0,0.0,0.03,0.019802627296179712,0.0,0.0,0.0,0.0295588022415444
14765,Mojo!,XB,2003.0,Puzzle,DreamCatcher Interactive,0.02,0.01,0.0,0.0,0.03,0.019802627296179712,0.009950330853168083,0.0,0.0,0.0295588022415444
14766,Infinite Stratos 2: Ignition Hearts,PS3,2014.0,Adventure,5pb,0.0,0.0,0.03,0.0,0.03,0.0,0.0,0.0295588022415444,0.0,0.0295588022415444
14767,Cabela's Big Game Hunter: Pro Hunts,X360,2014.0,Shooter,Activision,0.02,0.0,0.0,0.0,0.03,0.019802627296179712,0.0,0.0,0.0,0.0295588022415444
14768,Mahou Sensei Negima! Kagai Jugyou ~Otome no Dokidoki Beachside~,PS2,2006.0,Adventure,Konami Digital Entertainment,0.0,0.0,0.03,0.0,0.03,0.0,0.0,0.0295588022415444,0.0,0.0295588022415444
14769,Nekketsu Kouha Kunio-Kun SP: Rantou Kyousoukyoku,3DS,2013.0,Fighting,Arc System Works,0.0,0.0,0.03,0.0,0.03,0.0,0.0,0.0295588022415444,0.0,0.0295588022415444
14770,The Sims 2: Bon Voyage,PC,2007.0,Simulation,Electronic Arts,0.01,0.01,0.0,0.0,0.03,0.009950330853168083,0.009950330853168083,0.0,0.0,0.0295588022415444
14771,Buffy the Vampire Slayer: Chaos Bleeds,GC,2003.0,Action,Vivendi Games,0.02,0.01,0.0,0.0,0.03,0.019802627296179712,0.009950330853168083,0.0,0.0,0.0295588022415444
14772,Clannad,X360,2008.0,Adventure,Prototype,0.0,0.0,0.03,0.0,0.03,0.0,0.0,0.0295588022415444,0.0,0.0295588022415444
14773,Brothers Conflict: Passion Pink,PSP,2012.0,Action,Idea Factory,0.0,0.0,0.03,0.0,0.03,0.0,0.0,0.0295588022415444,0.0,0.0295588022415444
14774,Kuryuu Youma Gakuenki Recharge,PS2,2006.0,Adventure,Atlus,0.0,0.0,0.03,0.0,0.03,0.0,0.0,0.0295588022415444,0.0,0.0295588022415444
14775,My Frogger: Toy Trials,DS,2006.0,Action,Konami Digital Entertainment,0.02,0.0,0.0,0.0,0.03,0.019802627296179712,0.0,0.0,0.0,0.0295588022415444
14776,Jet Grind Radio,GBA,2003.0,Action,Sega,0.02,0.01,0.0,0.0,0.03,0.019802627296179712,0.009950330853168083,0.0,0.0,0.0295588022415444
14777,Farm Frenzy 3,DS,2011.0,Strategy,Unknown,0.0,0.02,0.0,0.0,0.03,0.0,0.019802627296179712,0.0,0.0,0.0295588022415444
14778,Strike Witches: Aoi no Dengekisen - Shin Taichou Funtousuru!,DS,2009.0,Action,Russel,0.0,0.0,0.03,0.0,0.03,0.0,0.0,0.0295588022415444,0.0,0.0295588022415444
14779,3DS Classic Collection,3DS,2016.0,Misc,Sega,0.02,0.0,0.0,0.0,0.03,0.019802627296179712,0.0,0.0,0.0,0.0295588022415444
14780,Baldur's Gate: Dark Alliance,GBA,2004.0,Role-Playing,"Destination Software, Inc",0.02,0.01,0.0,0.0,0.03,0.019802627296179712,0.009950330853168083,0.0,0.0,0.0295588022415444
14781,GRID Autosport,PC,2014.0,Racing,Codemasters,0.0,0.02,0.0,0.0,0.03,0.0,0.019802627296179712,0.0,0.0,0.0295588022415444
14782,The Adventures of Lomax,PS,1996.0,Platform,Psygnosis,0.01,0.01,0.0,0.0,0.03,0.009950330853168083,0.009950330853168083,0.0,0.0,0.0295588022415444
14783,Neverwinter Nights Diamond,PC,2004.0,Role-Playing,Atari,0.0,0.02,0.0,0.0,0.03,0.0,0.019802627296179712,0.0,0.0,0.0295588022415444
14784,Divinity II: Flames of Vengeance,PC,2010.0,Role-Playing,DTP Entertainment,0.0,0.02,0.0,0.01,0.03,0.0,0.019802627296179712,0.0,0.009950330853168083,0.0295588022415444
14785,Under the Skin,PS2,2004.0,Action,Capcom,0.01,0.01,0.0,0.0,0.03,0.009950330853168083,0.009950330853168083,0.0,0.0,0.0295588022415444
14786,Battlefield 2142,PC,2006.0,Shooter,Electronic Arts,0.0,0.02,0.0,0.0,0.03,0.0,0.019802627296179712,0.0,0.0,0.0295588022415444
14787,Kabu Trader Shun,DS,2007.0,Action,Capcom,0.0,0.0,0.03,0.0,0.03,0.0,0.0,0.0295588022415444,0.0,0.0295588022415444
14788,Air Conflicts: Secret Wars,PC,2011.0,Simulation,bitComposer Games,0.0,0.02,0.0,0.01,0.03,0.0,0.019802627296179712,0.0,0.009950330853168083,0.0295588022415444
14789,Poy Poy,PS,1997.0,Action,Konami Digital Entertainment,0.01,0.01,0.0,0.0,0.03,0.009950330853168083,0.009950330853168083,0.0,0.0,0.0295588022415444
14790,Hermie Hopperhead: Scrap Panic,PS,1995.0,Platform,Sony Computer Entertainment,0.0,0.0,0.02,0.0,0.03,0.0,0.0,0.019802627296179712,0.0,0.0295588022415444
14791,Lost Planet 2,PC,2010.0,Shooter,Capcom,0.0,0.02,0.0,0.01,0.03,0.0,0.019802627296179712,0.0,0.009950330853168083,0.0295588022415444
14792,NHL 07,XB,2006.0,Sports,Electronic Arts,0.02,0.01,0.0,0.0,0.03,0.019802627296179712,0.009950330853168083,0.0,0.0,0.0295588022415444
14793,DrumMania 7th Mix,PS2,2001.0,Simulation,Konami Digital Entertainment,0.0,0.0,0.03,0.0,0.03,0.0,0.0,0.0295588022415444,0.0,0.0295588022415444
14794,Runabout 3: Neo Age,PS2,2002.0,Racing,BAM! Entertainment,0.0,0.0,0.03,0.0,0.03,0.0,0.0,0.0295588022415444,0.0,0.0295588022415444
14795,AMNESIA World,PSV,2014.0,Adventure,Idea Factory,0.0,0.0,0.03,0.0,0.03,0.0,0.0,0.0295588022415444,0.0,0.0295588022415444
14796,Captain Morgane and the Golden Turtle,PS3,2012.0,Adventure,Reef Entertainment,0.0,0.02,0.0,0.01,0.03,0.0,0.019802627296179712,0.0,0.009950330853168083,0.0295588022415444
14797,Bully: Scholarship Edition,PC,2008.0,Action,Take-Two Interactive,0.0,0.02,0.0,0.0,0.03,0.0,0.019802627296179712,0.0,0.0,0.0295588022415444
14798,My Ballet Studio,Wii,2009.0,Simulation,505 Games,0.02,0.0,0.0,0.0,0.03,0.019802627296179712,0.0,0.0,0.0,0.0295588022415444
14799,Guild Wars,PC,2005.0,Role-Playing,NCSoft,0.02,0.0,0.0,0.0,0.03,0.019802627296179712,0.0,0.0,0.0,0.0295588022415444
14800,Clannad: Mitsumi Mamoru Sakamichi de - Gekan,PSP,2010.0,Adventure,Prototype,0.0,0.0,0.03,0.0,0.03,0.0,0.0,0.0295588022415444,0.0,0.0295588022415444
14801,Archer Maclean Presents: Pool Paradise,GC,2004.0,Sports,Ignition Entertainment,0.02,0.01,0.0,0.0,0.03,0.019802627296179712,0.009950330853168083,0.0,0.0,0.0295588022415444
14802,Sengoku Efuda Yuugi: Hototogisu Tairan,PSP,2010.0,Strategy,Irem Software Engineering,0.0,0.0,0.03,0.0,0.03,0.0,0.0,0.0295588022415444,0.0,0.0295588022415444
14803,Battlezone,PSP,2006.0,Shooter,Atari,0.02,0.0,0.0,0.0,0.03,0.019802627296179712,0.0,0.0,0.0,0.0295588022415444
14804,Ookiku Furikabutte: Honto no Ace ni Nareru kamo,DS,2007.0,Sports,Marvelous Interactive,0.0,0.0,0.03,0.0,0.03,0.0,0.0,0.0295588022415444,0.0,0.0295588022415444
14805,Medal of Honor: Vanguard,PS2,2007.0,Shooter,Electronic Arts,0.0,0.0,0.03,0.0,0.03,0.0,0.0,0.0295588022415444,0.0,0.0295588022415444
14806,Touch Shot! Love Application,PS3,2012.0,Adventure,Compile Heart,0.0,0.0,0.03,0.0,0.03,0.0,0.0,0.0295588022415444,0.0,0.0295588022415444
14807,Nanotek Warrior,PS,1997.0,Shooter,Virgin Interactive,0.01,0.01,0.0,0.0,0.03,0.009950330853168083,0.009950330853168083,0.0,0.0,0.0295588022415444
14808,Galileo,DS,2008.0,Adventure,D3Publisher,0.0,0.0,0.03,0.0,0.03,0.0,0.0,0.0295588022415444,0.0,0.0295588022415444
14809,Cake Mania: Baker's Challenge,PS2,2008.0,Puzzle,Destineer,0.01,0.01,0.0,0.0,0.03,0.009950330853168083,0.009950330853168083,0.0,0.0,0.0295588022415444
14810,Captain Tsubasa J: The Way to World Youth,SNES,1995.0,Sports,Namco Bandai Games,0.0,0.0,0.03,0.0,0.03,0.0,0.0,0.0295588022415444,0.0,0.0295588022415444
14811,Super Monkey Ball Adventure,PS2,2006.0,Platform,Sega,0.01,0.01,0.0,0.0,0.03,0.009950330853168083,0.009950330853168083,0.0,0.0,0.0295588022415444
14812,Alien Breed Trilogy,X360,2011.0,Shooter,Mastertronic,0.0,0.02,0.0,0.0,0.03,0.0,0.019802627296179712,0.0,0.0,0.0295588022415444
14813,Himoutou! Umaru-Chan: Himoutou Ikusei Keikaku,PSV,2015.0,Simulation,FuRyu,0.0,0.0,0.03,0.0,0.03,0.0,0.0,0.0295588022415444,0.0,0.0295588022415444
14814,Sengoku Basara: Sanada Yukimura-Den,PS4,2016.0,Action,Capcom,0.0,0.0,0.03,0.0,0.03,0.0,0.0,0.0295588022415444,0.0,0.0295588022415444
14815,CID The Dummy,Wii,2009.0,Platform,Oxygen Interactive,0.02,0.0,0.0,0.0,0.03,0.019802627296179712,0.0,0.0,0.0,0.0295588022415444
14816,Kisuato,PSV,2015.0,Adventure,TGL,0.0,0.0,0.03,0.0,0.03,0.0,0.0,0.0295588022415444,0.0,0.0295588022415444
14817,Madden NFL 07,GBA,2006.0,Sports,Electronic Arts,0.02,0.01,0.0,0.0,0.03,0.019802627296179712,0.009950330853168083,0.0,0.0,0.0295588022415444
14818,Renegade Racers,PS,1999.0,Racing,Interplay,0.01,0.01,0.0,0.0,0.03,0.009950330853168083,0.009950330853168083,0.0,0.0,0.0295588022415444
14819,The Legend of Korra (3DS),3DS,2014.0,Strategy,Activision,0.02,0.0,0.0,0.0,0.03,0.019802627296179712,0.0,0.0,0.0,0.0295588022415444
14820,AniMates!,DS,2007.0,Simulation,Lexicon Entertainment,0.02,0.0,0.0,0.0,0.03,0.019802627296179712,0.0,0.0,0.0,0.0295588022415444
14821,Monster High 13 Wishes,WiiU,2013.0,Action,Little Orbit,0.02,0.0,0.0,0.0,0.03,0.019802627296179712,0.0,0.0,0.0,0.0295588022415444
14822,Franklin the Turtle,GBA,2005.0,Misc,Game Factory,0.02,0.01,0.0,0.0,0.03,0.019802627296179712,0.009950330853168083,0.0,0.0,0.0295588022415444
14823,Steins;Gate 0,PS3,2015.0,Adventure,5pb,0.0,0.0,0.03,0.0,0.03,0.0,0.0,0.0295588022415444,0.0,0.0295588022415444
14824,Catan,DS,2009.0,Strategy,CDV Software Entertainment,0.0,0.02,0.0,0.0,0.03,0.0,0.019802627296179712,0.0,0.0,0.0295588022415444
14825,Backyard NFL Football,Wii,2007.0,Sports,Atari,0.02,0.0,0.0,0.0,0.03,0.019802627296179712,0.0,0.0,0.0,0.0295588022415444
14826,Captain Morgane and the Golden Turtle,PC,2012.0,Adventure,Reef Entertainment,0.0,0.02,0.0,0.0,0.03,0.0,0.019802627296179712,0.0,0.0,0.0295588022415444
14827,Gauntlet / Rampart,GBA,2005.0,Misc,Zoo Digital Publishing,0.02,0.01,0.0,0.0,0.03,0.019802627296179712,0.009950330853168083,0.0,0.0,0.0295588022415444
14828,Age of Empires III: Gold Edition,PC,2007.0,Strategy,Microsoft Game Studios,0.0,0.02,0.0,0.01,0.03,0.0,0.019802627296179712,0.0,0.009950330853168083,0.0295588022415444
14829,Let's Play Ballerina,Wii,2010.0,Sports,Deep Silver,0.02,0.0,0.0,0.0,0.03,0.019802627296179712,0.0,0.0,0.0,0.0295588022415444
14830,Disney Planes Fire & Rescue,WiiU,2014.0,Action,Disney Interactive Studios,0.01,0.01,0.0,0.0,0.03,0.009950330853168083,0.009950330853168083,0.0,0.0,0.0295588022415444
14831,Dream Girl Premier,3DS,2015.0,Misc,Alchemist,0.0,0.0,0.03,0.0,0.03,0.0,0.0,0.0295588022415444,0.0,0.0295588022415444
14832,River King: Wonderful Journey,PS2,2005.0,Sports,505 Games,0.01,0.01,0.0,0.0,0.03,0.009950330853168083,0.009950330853168083,0.0,0.0,0.0295588022415444
14833,Senran Kagura: Bon Appétit!,PSV,2014.0,Misc,Marvelous Entertainment,0.0,0.0,0.03,0.0,0.03,0.0,0.0,0.0295588022415444,0.0,0.0295588022415444
14834,Ducati Moto,DS,2008.0,Racing,Vir2L Studios,0.02,0.0,0.0,0.0,0.03,0.019802627296179712,0.0,0.0,0.0,0.0295588022415444
14835,Justice League Heroes: The Flash,GBA,2006.0,Action,Eidos Interactive,0.02,0.01,0.0,0.0,0.03,0.019802627296179712,0.009950330853168083,0.0,0.0,0.0295588022415444
14836,Pop Cutie! Street Fashion Simulation (JP sales),DS,2008.0,Simulation,Tecmo Koei,0.0,0.0,0.03,0.0,0.03,0.0,0.0,0.0295588022415444,0.0,0.0295588022415444
14837,The Peanuts Movie: Snoopy's Grand Adventure,PS4,2015.0,Action,Activision,0.0,0.02,0.0,0.0,0.03,0.0,0.019802627296179712,0.0,0.0,0.0295588022415444
14838,Kawasaki Snowmobiles,Wii,2008.0,Racing,Metro 3D,0.02,0.0,0.0,0.0,0.03,0.019802627296179712,0.0,0.0,0.0,0.0295588022415444
14839,Dungeon Siege II,PC,2005.0,Role-Playing,Microsoft Game Studios,0.0,0.02,0.0,0.0,0.03,0.0,0.019802627296179712,0.0,0.0,0.0295588022415444
14840,Bae Yong-joon to Manabu Kankokugo DS,DS,2009.0,Misc,D3Publisher,0.0,0.0,0.03,0.0,0.03,0.0,0.0,0.0295588022415444,0.0,0.0295588022415444
14841,World War II Combat: Road To Berlin,XB,2006.0,Shooter,Groove Games,0.02,0.01,0.0,0.0,0.03,0.019802627296179712,0.009950330853168083,0.0,0.0,0.0295588022415444
14842,Metal Saga,PS2,2005.0,Role-Playing,Success,0.01,0.01,0.0,0.0,0.03,0.009950330853168083,0.009950330853168083,0.0,0.0,0.0295588022415444
14843,Imagine: Sweet 16,DS,2010.0,Simulation,Ubisoft,0.02,0.0,0.0,0.0,0.03,0.019802627296179712,0.0,0.0,0.0,0.0295588022415444
14844,SWAT 4,PC,2005.0,Shooter,Vivendi Games,0.0,0.02,0.0,0.0,0.03,0.0,0.019802627296179712,0.0,0.0,0.0295588022415444
14845,Last Escort 2: Shinya no Amai Toge,PS2,2008.0,Adventure,D3Publisher,0.0,0.0,0.03,0.0,0.03,0.0,0.0,0.0295588022415444,0.0,0.0295588022415444
14846,Pop'n Music 13 Carnival,PS2,2006.0,Simulation,Konami Digital Entertainment,0.0,0.0,0.03,0.0,0.03,0.0,0.0,0.0295588022415444,0.0,0.0295588022415444
14847,Magicka Collection,PC,2011.0,Adventure,Unknown,0.0,0.02,0.0,0.0,0.03,0.0,0.019802627296179712,0.0,0.0,0.0295588022415444
14848,Bookworm,GBA,2004.0,Puzzle,Unknown,0.02,0.01,0.0,0.0,0.03,0.019802627296179712,0.009950330853168083,0.0,0.0,0.0295588022415444
14849,Tokushu Houdoubu,PSV,2012.0,Adventure,Nippon Ichi Software,0.0,0.0,0.03,0.0,0.03,0.0,0.0,0.0295588022415444,0.0,0.0295588022415444
14850,Terraria,WiiU,2016.0,Action,505 Games,0.0,0.02,0.0,0.0,0.03,0.0,0.019802627296179712,0.0,0.0,0.0295588022415444
14851,My DoItAll,DS,2009.0,Misc,Tomy Corporation,0.02,0.0,0.0,0.0,0.03,0.019802627296179712,0.0,0.0,0.0,0.0295588022415444
14852,Legacy of Ys: Books I & II,DS,,Role-Playing,Unknown,0.02,0.0,0.0,0.0,0.03,0.019802627296179712,0.0,0.0,0.0,0.0295588022415444
14853,Shakugan no Shana,PS2,2006.0,Adventure,Media Works,0.0,0.0,0.03,0.0,0.03,0.0,0.0,0.0295588022415444,0.0,0.0295588022415444
14854,Monster Mayhem: Build and Battle,Wii,2009.0,Simulation,Zushi Games,0.02,0.0,0.0,0.0,0.03,0.019802627296179712,0.0,0.0,0.0,0.0295588022415444
14855,I Heart Geeks,DS,2011.0,Puzzle,CDV Software Entertainment,0.02,0.0,0.0,0.0,0.03,0.019802627296179712,0.0,0.0,0.0,0.0295588022415444
14856,Hokuto no Ken: Hokuto Shinken Denshousha no Michi,DS,2008.0,Action,Spike,0.0,0.0,0.03,0.0,0.03,0.0,0.0,0.0295588022415444,0.0,0.0295588022415444
14857,The Lord of the Rings: Conquest,PC,2009.0,Action,Electronic Arts,0.0,0.02,0.0,0.0,0.03,0.0,0.019802627296179712,0.0,0.0,0.0295588022415444
14858,The King of Fighters: Maximum Impact - Maniax,XB,,Fighting,Unknown,0.02,0.01,0.0,0.0,0.03,0.019802627296179712,0.009950330853168083,0.0,0.0,0.0295588022415444
14859,Wand of Fortune 2: Jikuu ni Shizumu Mokushiroku,PSP,2011.0,Adventure,Idea Factory,0.0,0.0,0.03,0.0,0.03,0.0,0.0,0.0295588022415444,0.0,0.0295588022415444
14860,Little Busters! Converted Edition,PSV,2012.0,Action,Prototype,0.0,0.0,0.03,0.0,0.03,0.0,0.0,0.0295588022415444,0.0,0.0295588022415444
14861,Hankou Shashin,SAT,1996.0,Adventure,Imagineer,0.0,0.0,0.03,0.0,0.03,0.0,0.0,0.0295588022415444,0.0,0.0295588022415444
14862,MeiQ no Chika Ni Shisu: A Maze to Eradicate Them All,PSV,2015.0,Role-Playing,Idea Factory,0.0,0.01,0.01,0.0,0.03,0.0,0.009950330853168083,0.009950330853168083,0.0,0.0295588022415444
